0mM,0mM,0mM,0mM,0mM,0mM,50mM,50mM,50mM,50mM,50mM,50mM,100mM,100mM,100mM,100mM,100mM,100mM,150mM,150mM,150mM,150mM,150mM,150mM,200mM,200mM,200mM,200mM,200mM,200mM,250mM,250mM,250mM,250mM,250mM,250mM,300mM,300mM,300mM,300mM,300mM,300mM,350mM,350mM,350mM,350mM,350mM,350mM,400mM,400mM,400mM,400mM,400mM,400mM
29.92,29.31,49.47,25.65,41.52,19.541,-43.35,-59.84,-48.24,-18.93,-47.02,-31.76,-58.62,-37.86,-77.56,-42.74,-47.02,-47.02,-59.84,-48.24,-18.93,-47.02,-31.76,-28.7,-78.78,-82.44,-62.89,-74.5,-55.57,-66.56,-55.57,-63.51,-48.86,-50.68,-50.07,-47.63,-80.61,-86.71,-69,-57.4,-53.74,-54.35,-39.69,-28.09,-20.15,-41.53,-31.76,-40.91,-41.52,-58.02,-36.03,-28.09,-14.66,25.04
29.31,29.31,50.08,26.26,41.52,19.541,-42.74,-59.84,-48.24,-19.54,-47.02,-32.37,-58.62,-37.86,-77.56,-43.96,-47.63,-47.02,-59.84,-48.24,-19.54,-47.02,-32.37,-29.31,-78.78,-83.05,-63.5,-73.89,-55.57,-66.56,-55.57,-63.51,-48.86,-50.68,-50.07,-48.24,-80.61,-86.71,-69,-56.18,-53.74,-53.74,-39.69,-26.87,-20.76,-42.14,-32.37,-40.91,-42.13,-58.63,-36.03,-27.48,-15.27,25.04
29.92,29.31,50.08,26.26,41.52,19.541,-43.35,-59.84,-48.85,-19.54,-46.41,-31.76,-58.01,-38.47,-77.56,-43.96,-47.63,-47.02,-59.84,-48.85,-19.54,-46.41,-31.76,-29.92,-78.78,-83.05,-62.89,-73.89,-55.57,-66.56,-55.57,-63.51,-48.86,-50.68,-50.07,-47.63,-80.61,-86.71,-68.39,-56.18,-53.74,-54.35,-39.69,-22.59,-20.15,-42.14,-31.76,-40.91,-41.52,-58.63,-36.03,-28.09,-15.27,25.04
29.31,29.31,50.08,26.26,41.52,19.541,-43.35,-59.84,-48.85,-19.54,-46.41,-32.37,-58.62,-37.86,-78.17,-43.35,-47.63,-47.02,-59.84,-48.85,-19.54,-46.41,-32.37,-29.31,-78.17,-83.05,-62.89,-73.89,-55.57,-66.56,-56.18,-63.51,-49.47,-50.68,-50.68,-48.24,-81.22,-86.71,-68.39,-56.18,-54.35,-54.35,-39.69,-24.42,-20.76,-42.14,-32.37,-40.91,-42.13,-58.02,-36.03,-28.7,-14.66,25.04
29.92,29.92,50.69,26.87,41.52,18.931,-43.97,-60.45,-48.85,-19.54,-46.41,-31.76,-58.01,-37.86,-78.17,-43.96,-47.63,-47.63,-60.45,-48.85,-19.54,-46.41,-31.76,-29.31,-78.17,-83.05,-62.89,-74.5,-56.18,-66.56,-56.18,-63.51,-50.08,-51.29,-50.68,-48.24,-81.22,-87.32,-69,-55.57,-54.96,-53.74,-39.08,-25.64,-20.76,-42.14,-32.37,-40.3,-42.13,-58.02,-36.03,-28.7,-14.66,25.04
29.31,29.31,51.3,26.87,40.91,18.931,-43.97,-60.45,-48.85,-18.93,-46.41,-31.76,-58.62,-37.86,-78.78,-43.96,-47.63,-47.63,-60.45,-48.85,-18.93,-46.41,-31.76,-28.7,-78.17,-83.05,-62.89,-74.5,-56.18,-66.56,-56.18,-63.51,-49.47,-50.68,-50.68,-48.24,-81.22,-86.71,-68.39,-56.18,-54.96,-54.35,-39.69,-26.87,-21.38,-42.14,-32.98,-40.91,-42.13,-59.24,-36.03,-28.09,-14.66,25.04
29.31,29.92,50.69,26.87,41.52,18.321,-43.35,-60.45,-49.46,-18.93,-47.02,-31.76,-58.01,-38.47,-78.78,-44.57,-48.24,-47.63,-60.45,-49.46,-18.93,-47.02,-31.76,-29.31,-78.17,-83.05,-62.89,-74.5,-56.79,-66.56,-56.18,-63.51,-49.47,-50.68,-51.29,-48.86,-81.22,-87.32,-69,-55.57,-54.96,-54.35,-39.69,-26.87,-20.76,-42.75,-33.59,-40.3,-42.74,-58.02,-36.03,-28.7,-14.66,25.04
28.7,29.31,50.08,26.87,40.91,19.541,-44.58,-60.45,-48.85,-18.93,-46.41,-31.76,-58.62,-37.86,-78.78,-43.96,-48.24,-47.63,-60.45,-48.85,-18.93,-46.41,-31.76,-29.31,-78.17,-83.05,-62.28,-74.5,-56.18,-66.56,-56.18,-63.51,-50.08,-50.68,-50.68,-48.86,-81.83,-86.71,-69,-56.18,-54.96,-54.35,-39.08,-28.09,-20.76,-42.75,-34.2,-40.91,-42.13,-58.02,-36.03,-28.7,-14.66,25.04
28.7,28.7,50.69,26.87,42.13,19.541,-43.97,-60.45,-49.46,-18.93,-46.41,-32.37,-58.62,-38.47,-78.78,-44.57,-48.24,-47.02,-60.45,-49.46,-18.93,-46.41,-32.37,-29.31,-78.17,-83.66,-62.89,-73.89,-56.18,-66.56,-55.57,-63.51,-50.08,-51.29,-51.29,-48.24,-81.83,-86.71,-69,-55.57,-54.35,-54.96,-39.69,-28.7,-20.76,-42.14,-34.2,-40.3,-42.74,-58.63,-36.03,-28.7,-15.27,25.04
28.7,29.31,50.69,26.87,42.13,20.151,-44.58,-60.45,-49.46,-18.93,-47.02,-31.76,-58.01,-38.47,-79.39,-44.57,-48.24,-47.63,-60.45,-49.46,-18.93,-47.02,-31.76,-29.31,-78.17,-83.05,-62.28,-74.5,-56.79,-66.56,-55.57,-63.51,-50.08,-50.68,-50.68,-48.24,-81.83,-86.1,-69,-56.18,-54.35,-54.35,-39.08,-29.31,-20.76,-42.14,-34.2,-40.3,-42.13,-58.63,-36.64,-28.7,-14.66,25.04
27.48,29.31,51.3,26.87,41.52,18.931,-44.58,-60.45,-49.46,-18.32,-46.41,-31.76,-58.62,-38.47,-78.78,-45.18,-48.85,-47.63,-60.45,-49.46,-18.32,-46.41,-31.76,-29.92,-77.56,-83.05,-62.28,-73.89,-56.18,-66.56,-55.57,-62.9,-50.69,-51.29,-51.29,-48.24,-82.44,-86.71,-69,-55.57,-54.96,-54.96,-39.08,-29.31,-20.76,-42.14,-35.42,-40.3,-42.74,-58.63,-36.03,-28.09,-14.05,25.04
28.09,29.31,51.3,27.48,42.13,19.541,-44.58,-61.06,-49.46,-18.32,-47.02,-31.76,-59.23,-38.47,-80,-45.18,-48.85,-48.24,-61.06,-49.46,-18.32,-47.02,-31.76,-29.31,-77.56,-83.66,-62.89,-74.5,-56.79,-66.56,-55.57,-62.9,-50.08,-50.68,-51.9,-48.86,-82.44,-86.71,-69,-54.96,-55.57,-54.96,-39.08,-29.31,-20.76,-42.75,-36.03,-40.3,-42.13,-58.63,-36.03,-28.7,-14.66,25.04
27.48,28.7,51.3,27.48,41.52,19.541,-44.58,-61.06,-50.08,-18.93,-46.41,-31.76,-59.23,-38.47,-80,-45.18,-49.46,-48.24,-61.06,-50.08,-18.93,-46.41,-31.76,-29.31,-77.56,-84.27,-62.89,-74.5,-56.79,-65.95,-55.57,-62.9,-50.69,-51.29,-51.29,-48.86,-83.05,-86.71,-69,-55.57,-55.57,-54.96,-40.3,-29.92,-21.38,-42.75,-36.03,-39.69,-42.74,-58.63,-36.03,-28.7,-14.66,25.04
27.48,28.7,51.3,27.48,41.52,18.321,-45.19,-61.06,-49.46,-18.93,-47.02,-31.76,-59.84,-38.47,-80,-45.18,-49.46,-48.24,-61.06,-49.46,-18.93,-47.02,-31.76,-29.92,-78.17,-84.27,-62.28,-74.5,-56.79,-65.95,-56.18,-62.9,-51.3,-51.29,-51.9,-48.86,-83.05,-86.71,-69,-56.18,-55.57,-54.96,-39.08,-29.92,-20.76,-42.75,-37.25,-40.3,-42.13,-58.63,-36.03,-28.7,-14.05,24.43
26.87,28.7,51.3,27.48,41.52,18.321,-45.19,-61.67,-50.08,-18.32,-46.41,-31.15,-59.84,-38.47,-80,-45.18,-49.46,-48.24,-61.67,-50.08,-18.32,-46.41,-31.15,-29.31,-77.56,-83.66,-62.28,-74.5,-56.79,-65.95,-54.96,-62.29,-50.69,-51.29,-51.9,-48.86,-83.05,-87.32,-69,-55.57,-55.57,-55.57,-39.69,-29.31,-20.76,-42.75,-37.25,-40.3,-43.35,-59.24,-36.03,-28.7,-14.05,25.04
26.26,28.7,51.3,28.09,41.52,18.321,-45.19,-61.06,-49.46,-18.32,-46.41,-31.76,-59.23,-38.47,-80,-45.18,-49.46,-48.24,-61.06,-49.46,-18.32,-46.41,-31.76,-29.92,-76.95,-83.66,-62.28,-75.11,-57.4,-65.95,-55.57,-63.51,-50.69,-51.29,-51.9,-48.24,-83.05,-86.71,-69,-56.18,-55.57,-55.57,-39.69,-29.31,-21.38,-42.75,-37.25,-40.3,-42.74,-58.63,-36.03,-28.7,-14.05,25.04
26.26,28.7,51.91,28.09,40.91,18.931,-45.8,-61.67,-50.08,-18.93,-46.41,-31.76,-59.84,-38.47,-80.61,-45.79,-49.46,-48.24,-61.67,-50.08,-18.93,-46.41,-31.76,-29.31,-77.56,-83.66,-62.28,-75.11,-57.4,-65.95,-54.96,-62.9,-50.69,-51.29,-51.9,-48.86,-83.66,-87.32,-69,-56.18,-54.96,-54.96,-39.69,-29.31,-21.38,-42.75,-38.47,-40.3,-42.74,-59.24,-36.03,-28.7,-14.05,24.43
26.87,28.7,51.91,28.09,40.3,17.711,-45.8,-61.67,-50.69,-18.93,-47.02,-31.76,-60.45,-38.47,-80.61,-45.79,-50.07,-48.85,-61.67,-50.69,-18.93,-47.02,-31.76,-30.53,-77.56,-84.27,-62.28,-75.11,-57.4,-65.95,-55.57,-62.9,-50.69,-51.29,-52.51,-49.47,-83.66,-86.71,-69,-56.79,-54.35,-55.57,-39.69,-29.31,-21.38,-43.36,-39.08,-39.69,-43.96,-59.24,-36.64,-29.31,-14.66,25.04
26.26,28.09,52.52,28.09,40.3,17.711,-45.8,-61.67,-50.08,-18.32,-46.41,-31.76,-60.45,-38.47,-80.61,-45.79,-50.07,-48.85,-61.67,-50.08,-18.32,-46.41,-31.76,-30.53,-77.56,-84.27,-62.28,-75.72,-57.4,-65.95,-55.57,-62.29,-50.69,-51.91,-52.51,-49.47,-84.27,-86.71,-69,-56.18,-54.35,-55.57,-39.08,-29.31,-21.38,-42.75,-39.08,-39.69,-43.35,-58.63,-36.64,-29.31,-14.05,25.04
26.26,28.09,51.91,28.7,40.3,17.711,-45.8,-62.29,-50.69,-18.32,-46.41,-31.76,-59.84,-38.47,-81.22,-47.02,-50.07,-49.46,-62.29,-50.69,-18.32,-46.41,-31.76,-29.92,-77.56,-84.27,-62.28,-75.11,-57.4,-65.95,-54.96,-62.29,-50.69,-51.91,-52.51,-49.47,-84.27,-87.32,-69.61,-56.79,-55.57,-55.57,-39.69,-29.31,-21.99,-43.36,-39.69,-40.3,-43.35,-59.24,-36.03,-29.92,-14.05,24.43
26.26,28.09,52.52,28.7,40.3,17.101,-45.8,-61.67,-50.69,-18.32,-47.02,-32.37,-60.45,-38.47,-81.22,-46.4,-50.68,-49.46,-61.67,-50.69,-18.32,-47.02,-32.37,-29.92,-77.56,-84.27,-62.89,-76.33,-58.01,-65.95,-55.57,-62.9,-51.3,-52.52,-52.51,-50.08,-84.88,-87.32,-69.61,-57.4,-56.18,-56.18,-39.08,-29.31,-21.38,-43.36,-40.92,-40.3,-44.57,-58.63,-36.64,-29.31,-14.66,24.43
25.64,27.48,52.52,28.7,40.3,17.101,-46.41,-62.9,-50.69,-18.32,-46.41,-32.37,-60.45,-38.47,-81.22,-46.4,-50.68,-49.46,-62.9,-50.69,-18.32,-46.41,-32.37,-30.53,-77.56,-84.88,-62.28,-75.72,-58.01,-66.56,-54.96,-62.29,-51.3,-52.52,-52.51,-50.08,-84.88,-87.32,-69.61,-56.79,-56.18,-55.57,-39.69,-29.31,-21.38,-42.75,-40.31,-40.3,-44.57,-58.63,-36.64,-29.31,-14.66,25.04
25.64,27.48,51.91,29.31,40.3,16.491,-47.02,-62.9,-51.3,-18.32,-46.41,-32.37,-59.84,-38.47,-81.22,-47.02,-50.68,-49.46,-62.9,-51.3,-18.32,-46.41,-32.37,-30.53,-76.95,-84.27,-62.28,-75.72,-58.62,-65.95,-55.57,-62.9,-51.3,-52.52,-53.12,-50.08,-84.88,-87.32,-69.61,-57.4,-56.79,-56.18,-39.08,-28.7,-21.99,-42.75,-41.53,-40.3,-44.57,-59.24,-36.03,-29.31,-14.05,24.43
25.03,26.87,53.13,29.31,40.3,15.881,-46.41,-62.9,-50.69,-18.32,-46.41,-32.37,-60.45,-38.47,-81.83,-47.02,-50.68,-49.46,-62.9,-50.69,-18.32,-46.41,-32.37,-30.53,-77.56,-84.27,-62.28,-76.33,-58.62,-65.95,-55.57,-62.29,-51.3,-51.91,-53.12,-50.08,-85.5,-87.32,-69.61,-57.4,-57.4,-56.18,-40.3,-29.31,-21.99,-43.97,-42.14,-40.3,-44.57,-59.24,-36.03,-29.92,-14.05,24.43
25.03,27.48,52.52,29.31,39.69,15.881,-47.02,-62.9,-51.3,-18.32,-45.8,-32.37,-60.45,-38.47,-82.44,-47.02,-51.29,-49.46,-62.9,-51.3,-18.32,-45.8,-32.37,-29.92,-77.56,-84.88,-62.28,-76.33,-58.62,-65.34,-54.96,-61.68,-51.3,-51.91,-53.12,-50.08,-86.11,-87.93,-69,-57.4,-57.4,-56.18,-39.69,-28.7,-21.38,-43.36,-42.14,-39.69,-44.57,-59.24,-36.03,-29.31,-14.66,24.43
23.81,26.87,53.13,29.92,39.69,15.881,-46.41,-62.9,-51.3,-17.71,-46.41,-32.37,-60.45,-39.08,-81.83,-47.63,-50.68,-50.68,-62.9,-51.3,-17.71,-46.41,-32.37,-30.53,-77.56,-84.88,-62.28,-76.33,-58.62,-66.56,-54.96,-61.68,-51.3,-51.91,-53.12,-50.08,-86.11,-88.54,-69,-57.4,-57.4,-56.79,-39.08,-28.7,-21.99,-43.97,-42.75,-40.3,-45.19,-59.24,-36.64,-29.31,-14.66,24.43
23.2,26.87,52.52,29.31,39.69,15.271,-47.63,-62.9,-51.3,-17.71,-46.41,-32.37,-60.45,-39.08,-82.44,-47.63,-51.29,-50.07,-62.9,-51.3,-17.71,-46.41,-32.37,-30.53,-76.95,-85.49,-62.28,-76.33,-58.62,-65.95,-54.96,-61.68,-51.3,-52.52,-53.73,-50.08,-86.11,-87.93,-69,-58.01,-57.4,-56.18,-39.08,-29.31,-21.99,-43.36,-42.75,-40.3,-44.57,-59.24,-36.03,-29.92,-14.66,24.43
23.2,26.87,52.52,29.92,40.3,15.881,-47.02,-63.51,-51.91,-18.32,-47.02,-32.37,-60.45,-38.47,-83.05,-47.02,-51.29,-50.07,-63.51,-51.91,-18.32,-47.02,-32.37,-31.14,-77.56,-85.49,-62.28,-76.94,-58.62,-65.95,-54.35,-61.68,-51.3,-52.52,-53.12,-50.08,-86.11,-88.54,-69,-57.4,-58.01,-56.79,-39.08,-29.31,-21.99,-43.36,-43.36,-39.69,-45.19,-59.24,-36.64,-29.31,-14.66,24.43
22.59,26.26,52.52,29.92,41.52,15.271,-47.63,-64.12,-51.91,-18.32,-47.02,-32.37,-60.45,-38.47,-83.05,-47.63,-51.29,-50.68,-64.12,-51.91,-18.32,-47.02,-32.37,-30.53,-77.56,-84.88,-62.89,-76.94,-59.23,-65.34,-54.96,-62.29,-51.91,-52.52,-53.73,-50.69,-86.72,-88.54,-68.39,-58.01,-58.01,-56.79,-39.08,-29.31,-21.38,-43.36,-43.97,-40.3,-45.19,-59.24,-36.64,-29.31,-14.66,24.43
21.98,26.26,52.52,29.92,44.57,15.271,-47.63,-64.12,-51.91,-18.32,-46.41,-32.37,-60.45,-39.08,-83.05,-48.24,-51.9,-50.68,-64.12,-51.91,-18.32,-46.41,-32.37,-30.53,-76.95,-84.88,-62.28,-76.94,-59.23,-65.95,-54.96,-61.68,-51.3,-52.52,-53.73,-50.69,-86.72,-88.54,-68.39,-58.62,-58.01,-57.4,-39.69,-29.31,-21.38,-43.97,-43.97,-40.3,-45.19,-59.85,-36.64,-29.92,-14.66,23.81
21.98,25.65,53.13,29.92,43.96,15.271,-48.24,-64.12,-51.91,-18.32,-47.02,-32.98,-60.45,-39.08,-83.66,-48.24,-51.9,-51.29,-64.12,-51.91,-18.32,-47.02,-32.98,-31.14,-77.56,-84.88,-62.89,-76.94,-59.23,-65.95,-54.96,-61.68,-52.52,-53.13,-54.34,-50.69,-86.72,-88.54,-68.39,-58.01,-58.62,-56.79,-39.69,-29.31,-21.99,-43.97,-43.36,-40.3,-44.57,-59.24,-36.64,-29.92,-15.27,23.81
21.98,25.65,53.13,29.92,44.57,14.651,-48.24,-64.73,-52.52,-18.32,-47.02,-33.59,-60.45,-39.69,-83.66,-48.24,-51.9,-50.68,-64.73,-52.52,-18.32,-47.02,-33.59,-31.14,-77.56,-84.88,-62.28,-76.94,-59.23,-65.34,-54.96,-61.68,-51.91,-53.13,-54.95,-51.3,-87.33,-88.54,-69,-58.01,-58.62,-56.79,-39.69,-29.31,-21.99,-43.97,-44.58,-40.91,-45.8,-59.24,-36.64,-29.92,-15.27,23.2
21.37,25.04,53.13,30.53,43.96,14.651,-48.85,-64.73,-52.52,-18.93,-47.63,-32.98,-60.45,-39.08,-83.66,-48.24,-51.9,-51.29,-64.73,-52.52,-18.93,-47.63,-32.98,-31.14,-76.95,-85.49,-62.89,-77.55,-59.84,-65.34,-54.96,-61.68,-51.3,-52.52,-54.34,-50.69,-87.94,-87.93,-69.61,-58.62,-58.62,-57.4,-39.69,-29.92,-21.99,-44.58,-45.19,-40.3,-45.19,-59.85,-36.64,-29.92,-15.27,24.43
21.37,25.65,53.13,30.53,43.35,14.651,-48.85,-64.73,-52.52,-18.32,-47.02,-32.98,-60.45,-39.08,-83.66,-48.24,-52.51,-51.29,-64.73,-52.52,-18.32,-47.02,-32.98,-30.53,-76.95,-84.88,-62.28,-77.55,-59.84,-65.34,-54.35,-61.68,-51.91,-53.13,-54.34,-51.3,-87.94,-87.93,-69.61,-59.23,-58.01,-57.4,-39.69,-29.31,-21.99,-43.97,-45.19,-40.3,-45.8,-59.24,-37.25,-29.92,-14.66,23.81
21.37,25.65,52.52,29.92,43.35,13.431,-49.46,-64.73,-53.13,-18.32,-46.41,-32.98,-60.45,-39.08,-83.66,-48.85,-51.9,-51.29,-64.73,-53.13,-18.32,-46.41,-32.98,-31.14,-76.95,-85.49,-62.89,-77.55,-59.84,-65.34,-54.35,-61.07,-51.91,-53.13,-54.95,-50.69,-88.55,-87.93,-69.61,-59.23,-58.62,-57.4,-40.3,-29.31,-22.6,-43.97,-44.58,-40.3,-45.8,-59.85,-37.25,-29.92,-15.27,23.81
20.76,25.04,52.52,29.92,43.35,13.431,-49.46,-65.34,-53.13,-18.93,-47.02,-32.98,-60.45,-39.08,-83.66,-48.85,-52.51,-51.9,-65.34,-53.13,-18.93,-47.02,-32.98,-31.14,-76.95,-85.49,-62.89,-77.55,-59.84,-65.34,-54.96,-61.68,-51.91,-53.13,-54.95,-51.3,-87.94,-88.54,-69.61,-59.84,-59.23,-56.79,-40.3,-29.92,-22.6,-43.97,-45.19,-40.3,-45.8,-59.85,-37.25,-31.14,-15.27,23.2
20.76,24.43,52.52,29.92,42.13,13.431,-50.07,-65.34,-53.13,-18.32,-47.02,-33.59,-61.06,-39.08,-84.27,-48.85,-53.13,-51.9,-65.34,-53.13,-18.32,-47.02,-33.59,-31.75,-77.56,-85.49,-62.89,-78.16,-60.45,-65.34,-54.35,-61.07,-52.52,-53.13,-54.95,-51.3,-88.55,-89.15,-69.61,-59.84,-59.23,-57.4,-40.3,-29.92,-21.99,-44.58,-45.8,-40.3,-45.8,-59.85,-37.25,-30.53,-14.66,23.2
20.15,24.43,52.52,30.53,42.13,12.821,-50.07,-65.95,-53.74,-18.93,-47.02,-32.98,-60.45,-39.69,-84.27,-48.85,-53.13,-51.9,-65.95,-53.74,-18.93,-47.02,-32.98,-31.14,-78.17,-85.49,-62.89,-77.55,-60.45,-65.34,-54.96,-61.07,-52.52,-53.74,-54.95,-51.3,-89.16,-88.54,-69.61,-59.23,-59.23,-58.62,-40.3,-29.92,-21.99,-44.58,-46.41,-40.3,-45.8,-59.24,-37.25,-30.53,-15.27,23.2
19.54,24.43,52.52,30.53,42.13,12.821,-50.68,-65.95,-53.74,-18.93,-47.02,-33.59,-61.06,-39.69,-84.27,-48.85,-53.13,-52.51,-65.95,-53.74,-18.93,-47.02,-33.59,-31.14,-76.95,-85.49,-62.89,-77.55,-61.06,-65.95,-54.96,-61.68,-53.13,-53.74,-54.95,-51.3,-89.16,-88.54,-70.22,-60.45,-59.84,-58.01,-39.69,-26.25,-22.6,-44.58,-45.8,-40.3,-45.8,-59.85,-36.64,-30.53,-15.27,23.81
18.93,24.43,53.13,30.53,41.52,12.211,-50.68,-65.95,-53.74,-18.93,-46.41,-33.59,-60.45,-39.08,-84.88,-49.46,-53.13,-52.51,-65.95,-53.74,-18.93,-46.41,-33.59,-31.75,-77.56,-86.1,-63.5,-78.16,-61.06,-65.95,-54.96,-61.07,-53.13,-54.35,-55.57,-51.3,-89.16,-88.54,-69.61,-60.45,-59.23,-58.01,-39.69,-25.03,-22.6,-45.19,-46.41,-40.91,-46.41,-59.85,-37.25,-30.53,-15.27,23.2
18.93,24.43,52.52,30.53,40.91,12.211,-50.68,-66.56,-54.35,-18.32,-47.63,-33.59,-61.67,-39.69,-84.88,-48.85,-53.74,-52.51,-66.56,-54.35,-18.32,-47.63,-33.59,-31.75,-77.56,-85.49,-63.5,-78.16,-61.67,-65.95,-54.35,-60.46,-52.52,-53.74,-55.57,-51.91,-89.77,-89.15,-69.61,-60.45,-59.23,-58.62,-39.69,-26.87,-22.6,-44.58,-45.8,-40.3,-45.8,-59.85,-37.25,-30.53,-15.27,23.2
18.32,23.21,52.52,30.53,40.91,11.601,-51.9,-66.56,-54.35,-18.93,-47.02,-32.98,-61.06,-39.69,-85.49,-49.46,-53.74,-52.51,-66.56,-54.35,-18.93,-47.02,-32.98,-31.75,-76.95,-86.1,-63.5,-78.16,-61.67,-65.34,-54.96,-61.07,-52.52,-53.74,-56.18,-51.91,-90.38,-88.54,-69.61,-60.45,-59.23,-58.62,-40.3,-28.09,-22.6,-45.19,-45.8,-40.3,-46.41,-59.85,-37.25,-31.14,-15.88,22.59
17.71,23.21,52.52,30.53,39.69,11.601,-51.9,-66.56,-54.35,-18.93,-47.02,-33.59,-60.45,-39.69,-85.49,-49.46,-53.74,-53.12,-66.56,-54.35,-18.93,-47.02,-33.59,-31.14,-77.56,-85.49,-62.89,-77.55,-61.67,-65.95,-54.96,-60.46,-52.52,-54.35,-56.18,-52.52,-89.77,-89.15,-69.61,-61.06,-59.23,-58.01,-40.91,-28.7,-22.6,-45.19,-45.8,-40.3,-47.02,-60.46,-37.25,-31.14,-15.27,23.2
17.71,23.21,51.91,30.53,39.69,11.601,-51.9,-67.17,-54.96,-18.32,-47.63,-33.59,-61.06,-39.69,-85.49,-50.07,-53.74,-53.12,-67.17,-54.96,-18.32,-47.63,-33.59,-31.75,-77.56,-85.49,-63.5,-78.16,-62.28,-65.34,-54.35,-60.46,-52.52,-54.35,-56.18,-52.52,-90.38,-89.15,-69.61,-61.06,-59.84,-58.62,-40.91,-29.92,-22.6,-45.8,-46.41,-40.91,-46.41,-60.46,-37.25,-31.14,-15.88,22.59
17.1,23.21,51.91,29.92,39.69,10.991,-52.51,-67.17,-54.96,-18.32,-47.02,-33.59,-61.06,-40.3,-85.49,-50.07,-54.35,-53.74,-67.17,-54.96,-18.32,-47.02,-33.59,-31.75,-77.56,-85.49,-64.11,-78.16,-62.28,-65.34,-54.96,-60.46,-53.13,-54.35,-56.79,-52.52,-90.38,-89.15,-70.22,-61.06,-60.46,-58.62,-40.91,-30.53,-22.6,-45.19,-46.41,-40.3,-47.02,-59.85,-37.86,-31.14,-15.88,23.2
16.48,23.21,50.69,30.53,39.08,10.991,-52.51,-67.17,-55.57,-18.93,-47.63,-33.59,-61.06,-39.69,-85.49,-50.68,-54.35,-53.74,-67.17,-55.57,-18.93,-47.63,-33.59,-31.75,-77.56,-85.49,-64.11,-78.77,-62.28,-65.34,-54.96,-61.07,-52.52,-54.35,-56.79,-52.52,-90.99,-89.15,-69.61,-61.06,-61.07,-58.62,-40.91,-31.14,-22.6,-45.8,-45.8,-40.3,-47.02,-59.85,-37.86,-31.14,-16.49,22.59
16.48,22.6,51.3,29.92,39.08,10.991,-53.12,-67.78,-55.57,-19.54,-47.63,-33.59,-61.06,-39.69,-86.11,-50.07,-54.35,-53.74,-67.78,-55.57,-19.54,-47.63,-33.59,-31.75,-77.56,-86.1,-63.5,-78.16,-62.28,-65.95,-54.35,-60.46,-53.13,-54.96,-56.79,-52.52,-90.99,-89.76,-70.84,-61.67,-61.07,-58.62,-40.91,-31.75,-23.21,-45.19,-46.41,-40.3,-46.41,-59.85,-37.25,-31.14,-16.49,23.2
15.87,22.6,51.3,30.53,37.86,10.381,-53.74,-67.78,-55.57,-18.93,-47.63,-34.2,-61.06,-39.69,-86.11,-50.68,-54.35,-53.74,-67.78,-55.57,-18.93,-47.63,-34.2,-32.36,-77.56,-86.1,-64.11,-78.77,-62.89,-65.95,-54.35,-60.46,-53.13,-54.96,-56.18,-52.52,-91.6,-89.76,-70.22,-61.67,-61.07,-59.24,-40.91,-31.75,-22.6,-45.19,-46.41,-40.91,-47.02,-59.85,-37.86,-31.75,-16.49,22.59
15.26,22.6,51.3,29.92,37.86,9.771,-53.12,-67.78,-55.57,-18.93,-47.63,-33.59,-61.06,-39.69,-86.11,-50.68,-54.35,-54.35,-67.78,-55.57,-18.93,-47.63,-33.59,-32.36,-77.56,-86.1,-63.5,-79.38,-62.89,-65.95,-54.35,-61.07,-53.13,-54.96,-56.79,-53.13,-91.6,-89.15,-70.22,-62.29,-61.68,-59.24,-40.91,-31.75,-23.21,-45.8,-46.41,-40.3,-47.63,-60.46,-37.86,-31.75,-15.88,22.59
14.65,21.99,50.69,29.92,37.86,9.771,-54.35,-67.78,-55.57,-18.93,-47.63,-33.59,-60.45,-40.3,-86.11,-50.68,-54.96,-54.96,-67.78,-55.57,-18.93,-47.63,-33.59,-31.75,-77.56,-86.1,-64.11,-78.16,-62.89,-65.95,-54.35,-60.46,-53.13,-54.96,-57.4,-53.13,-91.6,-89.76,-70.22,-62.29,-61.68,-59.85,-40.91,-31.75,-23.21,-45.8,-47.02,-40.3,-47.02,-60.46,-38.47,-31.75,-16.49,22.59
14.65,21.38,50.08,29.92,37.24,9.161,-54.35,-68.39,-56.18,-18.93,-48.24,-33.59,-60.45,-40.3,-86.72,-50.68,-54.96,-54.96,-68.39,-56.18,-18.93,-48.24,-33.59,-31.75,-77.56,-86.1,-64.11,-78.77,-63.5,-65.95,-54.35,-60.46,-53.74,-55.57,-56.79,-53.13,-91.6,-89.76,-70.22,-62.29,-61.07,-59.24,-40.91,-32.36,-23.21,-45.8,-47.63,-40.3,-47.63,-60.46,-38.47,-31.75,-17.1,22.59
13.43,21.38,50.08,29.92,36.63,9.771,-54.35,-69,-56.18,-18.93,-47.63,-33.59,-61.06,-40.3,-86.72,-50.68,-54.96,-54.96,-69,-56.18,-18.93,-47.63,-33.59,-32.36,-77.56,-85.49,-64.11,-78.77,-63.5,-65.95,-54.35,-60.46,-53.74,-55.57,-58.01,-53.74,-92.21,-89.76,-70.84,-63.51,-61.07,-59.24,-40.91,-31.75,-23.21,-46.41,-47.63,-40.3,-47.63,-59.85,-38.47,-31.75,-17.1,22.59
