0mM,0mM,0mM,0mM,0mM,0mM,50Mm,50Mm,50Mm,50Mm,50Mm,50Mm,100mM,100mM,100mM,100mM,100mM,100mM,150mM,150mM,150mM,150mM,150mM,150mM,200mM,200mM,200mM,200mM,200mM,200mM,250mM,250mM,250mM,250mM,250mM,250mM,300mM,300mM,300mM,300mM,300mM,300mM,350mM,350mM,350mM,350mM,350mM,350mM,400mM,400mM,400mM,400mM,400mM,400mM
3.05,14.66,40.92,26.87,31.14,2.443,-11.6,-34.8,7.32,-37.86,-39.69,15.88,-44.57,-47.63,-19.54,-24.42,-45.8,-21.37,-38.47,-3.05,-57.399,-56.18,-53.13,-49.47,43.35,6.72,-31.15,-19.54,-20.76,-15.27,1.22,-46.41,-36.03,-12.82,-40.91,-45.8,-49.46,-40.3,-37.86,-36.64,-36.03,-48.24,-37.25,-58.62,-66.56,-26.25,-53.13,-12.82,-64.12,-69.01,-48.24,-54.35,-57.399,-56.18
3.05,14.05,40.92,26.26,31.14,1.832,-12.21,-35.41,6.71,-37.25,-39.69,15.27,-45.18,-48.24,-20.15,-25.03,-45.8,-21.37,-38.47,-3.05,-57.399,-56.18,-53.13,-49.47,42.74,6.72,-31.76,-20.15,-21.37,-15.88,1.22,-46.41,-36.03,-12.82,-40.91,-46.41,-49.46,-40.3,-37.86,-37.25,-36.64,-47.63,-37.86,-58.62,-66.56,-26.25,-53.13,-12.82,-64.12,-69.01,-47.63,-54.35,-57.399,-56.18
3.05,14.05,40.31,26.26,31.14,1.832,-12.21,-35.41,6.71,-37.86,-40.3,15.27,-45.18,-48.24,-20.15,-25.64,-45.8,-21.98,-39.08,-3.66,-57.399,-56.79,-53.13,-50.08,42.74,6.72,-29.93,-19.54,-21.37,-17.1,1.22,-46.41,-36.03,-12.82,-41.53,-46.41,-49.46,-40.91,-37.86,-37.25,-36.64,-47.63,-37.25,-58.01,-66.56,-26.25,-53.13,-12.82,-64.12,-69.01,-47.63,-54.96,-57.399,-56.79
2.44,14.05,40.31,26.26,31.14,1.222,-12.21,-36.02,6.71,-37.86,-40.3,15.27,-45.79,-48.24,-20.15,-25.64,-46.41,-22.59,-39.08,-3.66,-57.399,-56.18,-53.74,-49.47,42.74,6.11,-31.15,-19.54,-20.76,-16.49,0.61,-47.63,-36.64,-13.43,-40.91,-46.41,-50.07,-40.91,-38.47,-37.25,-36.03,-48.24,-37.25,-58.01,-66.56,-26.87,-53.13,-12.82,-64.73,-68.4,-47.63,-54.96,-57.399,-56.18
2.44,13.44,40.31,25.65,31.75,1.222,-11.6,-36.02,6.71,-37.86,-40.3,15.27,-45.79,-49.46,-20.15,-25.03,-46.41,-22.59,-39.08,-3.66,-57.399,-56.18,-53.74,-50.08,42.13,6.72,-31.15,-20.15,-21.37,-17.1,0.61,-47.63,-36.64,-12.82,-40.91,-46.41,-50.07,-40.91,-38.47,-37.86,-36.64,-48.24,-37.86,-58.01,-66.56,-26.25,-53.13,-12.82,-64.12,-69.01,-47.63,-54.96,-57.399,-56.18
1.83,12.83,39.09,25.65,31.75,1.222,-12.21,-36.02,6.1,-38.47,-40.3,15.27,-47.02,-48.85,-20.15,-26.25,-45.8,-23.2,-39.69,-4.27,-57.399,-56.79,-53.74,-50.69,42.13,6.72,-31.15,-20.76,-21.98,-16.49,0,-48.85,-36.03,-13.43,-40.91,-46.41,-50.07,-41.52,-38.47,-37.86,-36.64,-48.24,-37.25,-58.01,-66.56,-26.87,-53.13,-12.82,-64.12,-69.01,-47.63,-54.96,-57.399,-56.79
1.83,13.44,39.09,25.65,31.75,1.222,-12.21,-36.02,6.1,-37.86,-40.3,15.27,-46.4,-49.46,-20.15,-26.25,-47.02,-22.59,-39.69,-4.27,-58.009,-56.79,-53.13,-50.69,42.13,6.11,-31.15,-20.76,-21.37,-17.1,0,-48.85,-36.64,-12.82,-41.53,-46.41,-50.68,-40.91,-39.08,-37.86,-37.25,-48.24,-37.25,-57.4,-66.56,-26.87,-53.13,-12.21,-64.12,-69.01,-47.63,-54.35,-58.009,-56.79
1.22,13.44,37.86,25.04,31.75,1.832,-12.21,-36.02,6.1,-38.47,-40.91,14.66,-47.02,-48.85,-20.15,-26.87,-46.41,-23.81,-39.69,-4.27,-57.399,-56.79,-53.74,-50.69,42.13,5.5,-31.15,-20.15,-21.98,-17.1,-0.61,-48.85,-36.64,-12.82,-40.91,-46.41,-50.68,-41.52,-39.69,-38.47,-37.25,-48.24,-37.25,-58.62,-66.56,-26.87,-53.74,-12.82,-64.73,-68.4,-47.63,-54.96,-57.399,-56.79
1.22,12.83,37.25,24.43,31.75,1.222,-12.82,-36.63,5.49,-37.86,-40.3,14.66,-47.63,-48.85,-20.76,-26.25,-47.02,-23.2,-40.3,-4.27,-57.399,-56.79,-53.13,-50.08,42.13,6.11,-31.15,-20.76,-21.98,-17.71,-1.23,-50.07,-36.64,-13.43,-40.91,-47.02,-51.29,-41.52,-39.08,-38.47,-37.86,-48.24,-37.25,-58.62,-67.17,-26.87,-53.74,-12.82,-64.73,-69.01,-47.63,-55.57,-57.399,-56.79
0.61,12.83,37.25,25.04,31.14,0.611,-12.21,-36.63,5.49,-37.86,-40.3,14.66,-48.24,-49.46,-20.15,-26.87,-47.02,-23.2,-40.91,-4.27,-58.009,-56.79,-53.74,-50.69,42.13,6.11,-30.54,-20.15,-21.98,-18.32,-1.23,-50.07,-36.64,-13.43,-41.53,-47.02,-51.29,-40.91,-39.69,-38.47,-37.86,-48.24,-37.25,-58.01,-67.17,-26.87,-53.13,-12.82,-64.73,-69.01,-47.63,-55.57,-58.009,-56.79
0,12.83,37.25,23.82,30.53,0.611,-12.82,-37.25,5.49,-37.86,-40.3,14.66,-48.24,-49.46,-20.76,-27.48,-47.02,-24.42,-40.91,-4.27,-57.399,-56.79,-53.74,-50.69,41.52,5.5,-31.15,-20.76,-22.59,-18.32,-1.84,-50.68,-36.64,-12.82,-41.53,-47.02,-51.29,-41.52,-39.69,-38.47,-37.86,-48.24,-37.86,-58.01,-67.17,-26.25,-53.74,-12.82,-64.73,-69.01,-47.63,-55.57,-57.399,-56.79
0,11.61,36.03,24.43,30.53,0.611,-13.43,-37.25,4.88,-38.47,-39.69,14.66,-48.24,-50.07,-20.15,-27.48,-47.63,-24.42,-41.52,-4.27,-58.009,-56.79,-53.74,-50.69,42.13,5.5,-31.76,-21.37,-22.59,-18.32,-1.84,-51.29,-36.64,-13.43,-41.53,-47.02,-51.29,-42.13,-39.69,-38.47,-37.86,-47.63,-37.25,-58.62,-67.17,-26.87,-53.74,-12.82,-64.73,-69.01,-48.24,-54.96,-58.009,-56.79
-0.61,11.61,35.42,23.21,31.14,0.611,-12.21,-37.25,5.49,-38.47,-40.91,14.05,-49.46,-49.46,-20.76,-27.48,-47.63,-25.04,-40.91,-4.88,-57.399,-56.79,-53.74,-50.69,42.13,5.5,-31.76,-20.76,-23.2,-17.71,-1.84,-51.29,-36.64,-13.43,-41.53,-47.63,-51.9,-42.13,-39.69,-39.08,-37.86,-48.24,-37.86,-58.62,-67.17,-26.87,-53.74,-13.43,-64.73,-68.4,-47.63,-54.96,-57.399,-56.79
-0.61,11.61,35.42,23.82,30.53,0.611,-13.43,-37.25,4.88,-38.47,-42.13,14.05,-49.46,-50.07,-20.76,-28.09,-48.24,-24.42,-42.13,-4.88,-57.399,-57.4,-53.74,-50.69,41.52,4.89,-31.15,-21.37,-22.59,-18.32,-2.45,-51.9,-37.25,-13.43,-41.53,-47.63,-51.9,-42.13,-40.3,-39.08,-38.47,-48.24,-37.25,-58.62,-67.17,-26.87,-53.74,-12.82,-65.34,-69.01,-47.63,-54.96,-57.399,-57.4
-1.22,11.61,34.2,23.21,30.53,0,-12.82,-37.25,4.88,-39.08,-42.75,14.05,-50.07,-50.07,-21.37,-28.09,-48.24,-24.42,-42.13,-4.27,-57.399,-57.4,-53.74,-50.69,40.91,4.28,-31.76,-21.98,-23.82,-18.94,-2.45,-52.52,-37.25,-13.43,-41.53,-48.24,-51.9,-42.74,-40.3,-39.69,-38.47,-47.63,-37.25,-58.62,-67.78,-27.48,-54.35,-13.43,-65.34,-68.4,-47.63,-55.57,-57.399,-57.4
-1.22,11.61,34.2,23.21,30.53,0.611,-13.43,-37.25,4.27,-39.08,-43.97,13.43,-50.07,-50.68,-20.76,-28.7,-48.24,-25.04,-42.13,-4.88,-58.009,-56.79,-53.74,-51.3,41.52,4.89,-31.76,-21.98,-23.82,-18.94,-3.67,-53.74,-37.25,-14.04,-41.53,-48.24,-51.9,-42.74,-40.3,-39.08,-38.47,-48.24,-37.25,-58.01,-67.17,-27.48,-54.35,-13.43,-65.34,-68.4,-47.02,-55.57,-58.009,-56.79
-1.22,11.61,33.59,23.21,31.14,0.611,-13.43,-37.86,4.27,-38.47,-46.41,13.43,-50.68,-50.68,-21.37,-29.31,-48.24,-25.65,-42.13,-4.88,-57.399,-56.79,-54.35,-50.69,40.91,4.89,-31.76,-22.59,-24.43,-18.94,-3.06,-54.35,-37.86,-14.04,-42.14,-47.63,-52.51,-42.74,-40.3,-39.69,-39.08,-48.24,-37.86,-58.01,-67.78,-27.48,-54.96,-13.43,-65.34,-69.01,-47.63,-54.96,-57.399,-56.79
-1.22,11.61,32.37,22.6,31.75,0,-12.82,-37.86,4.27,-39.08,-47.63,13.43,-51.29,-50.68,-21.37,-29.31,-48.24,-25.65,-42.74,-4.88,-58.009,-56.79,-53.74,-50.69,40.91,4.89,-31.76,-22.59,-25.04,-19.55,-3.67,-54.35,-37.86,-14.04,-42.14,-48.24,-53.12,-43.35,-40.92,-39.69,-39.08,-48.24,-37.25,-58.62,-67.78,-27.48,-54.35,-12.82,-65.95,-68.4,-47.63,-55.57,-58.009,-56.79
-1.22,10.99,31.76,21.99,31.75,0,-13.43,-38.47,3.66,-39.08,-47.02,13.43,-51.29,-50.68,-21.37,-29.31,-48.24,-26.26,-42.74,-4.88,-57.399,-56.79,-53.74,-50.69,40.91,4.89,-31.15,-23.82,-24.43,-19.55,-3.67,-54.96,-37.86,-14.04,-41.53,-48.24,-53.12,-43.35,-40.92,-40.3,-39.69,-48.24,-37.86,-58.01,-67.78,-27.48,-54.35,-14.04,-65.34,-68.4,-47.63,-55.57,-57.399,-56.79
-1.22,10.99,31.15,21.99,31.14,0.611,-13.43,-38.47,4.27,-39.08,-45.19,13.43,-51.9,-51.29,-21.37,-29.31,-48.85,-26.26,-42.74,-4.88,-57.399,-57.4,-54.35,-51.3,40.3,4.28,-31.15,-23.21,-24.43,-19.55,-4.28,-55.57,-38.47,-14.04,-42.14,-48.24,-52.51,-43.96,-41.53,-40.3,-39.69,-48.24,-37.25,-58.62,-67.78,-27.48,-54.35,-13.43,-65.34,-68.4,-47.63,-54.96,-57.399,-57.4
-1.22,10.99,31.15,21.37,31.14,0,-13.43,-39.08,3.66,-39.7,-45.19,12.82,-52.51,-51.29,-21.37,-29.92,-48.85,-26.26,-43.35,-5.49,-57.399,-56.79,-53.74,-51.3,40.3,4.28,-31.76,-23.21,-25.04,-20.16,-4.89,-56.18,-37.86,-14.04,-42.14,-48.24,-53.12,-43.35,-41.53,-40.3,-39.69,-48.85,-37.25,-58.62,-67.78,-27.48,-54.35,-13.43,-65.34,-68.4,-47.02,-55.57,-57.399,-56.79
-1.83,10.99,30.54,21.37,31.14,-0.61,-14.04,-39.08,3.66,-39.08,-44.58,13.43,-52.51,-51.29,-21.37,-30.53,-48.85,-26.87,-43.35,-4.88,-58.009,-56.79,-53.74,-50.69,40.3,4.28,-31.76,-23.82,-25.04,-20.16,-4.89,-56.79,-38.47,-14.65,-42.14,-48.24,-53.74,-43.96,-42.14,-40.3,-39.69,-48.24,-37.86,-58.01,-68.39,-27.48,-54.35,-13.43,-65.34,-69.01,-47.63,-54.96,-58.009,-56.79
-1.22,10.38,29.93,21.37,31.14,-0.61,-14.04,-39.69,3.05,-39.08,-44.58,12.82,-53.73,-51.29,-21.37,-29.92,-48.85,-26.87,-43.96,-4.88,-58.009,-57.4,-54.35,-50.69,40.3,4.28,-31.76,-23.82,-25.65,-20.77,-4.89,-56.79,-37.86,-14.65,-42.14,-48.85,-53.74,-43.96,-41.53,-40.3,-40.3,-47.63,-36.64,-58.62,-68.39,-28.09,-54.96,-13.43,-65.34,-69.01,-47.63,-55.57,-58.009,-57.4
-1.22,10.38,29.32,20.76,29.92,-0.61,-14.65,-39.69,3.05,-39.08,-43.97,12.82,-53.73,-51.9,-22.59,-31.14,-49.46,-27.48,-43.96,-5.49,-58.009,-57.4,-53.74,-51.3,40.3,4.28,-31.76,-23.82,-25.65,-21.38,-5.5,-57.4,-38.47,-14.65,-42.14,-48.85,-53.74,-43.96,-42.14,-40.91,-40.3,-48.24,-37.25,-58.62,-68.39,-27.48,-54.35,-13.43,-65.34,-69.01,-47.02,-55.57,-58.009,-57.4
-1.83,10.38,28.09,20.15,29.92,-1.221,-14.04,-39.69,3.05,-39.08,-43.97,12.82,-53.73,-51.29,-21.98,-31.14,-49.46,-27.48,-43.96,-5.49,-58.619,-56.79,-54.35,-51.3,40.3,3.67,-31.76,-23.82,-25.04,-20.77,-5.5,-58.01,-38.47,-14.04,-41.53,-48.85,-53.74,-43.96,-42.14,-40.91,-40.3,-48.24,-36.64,-58.62,-68.39,-27.48,-54.35,-14.04,-65.34,-69.62,-47.02,-55.57,-58.619,-56.79
-1.83,10.38,28.09,20.15,29.92,-1.221,-13.43,-39.69,2.44,-39.7,-43.97,12.82,-54.34,-51.9,-22.59,-31.75,-48.85,-27.48,-44.57,-5.49,-57.399,-57.4,-53.74,-50.69,39.69,4.28,-31.76,-24.43,-26.26,-21.38,-6.11,-58.62,-38.47,-14.65,-42.14,-49.46,-53.74,-44.57,-42.75,-40.91,-40.91,-48.24,-37.25,-58.01,-68.39,-27.48,-54.96,-14.04,-65.95,-68.4,-47.02,-55.57,-57.399,-57.4
-2.45,10.38,27.48,18.93,29.31,-1.221,-14.65,-40.3,2.44,-39.7,-43.97,12.82,-54.95,-51.9,-23.2,-31.75,-49.46,-28.09,-44.57,-6.1,-58.009,-57.4,-54.35,-51.3,39.08,4.28,-31.15,-24.43,-25.65,-21.99,-6.11,-59.23,-39.08,-14.65,-42.14,-49.46,-54.35,-44.57,-42.14,-41.52,-40.3,-47.63,-37.25,-58.01,-68.39,-27.48,-55.57,-14.04,-65.95,-69.01,-47.02,-55.57,-58.009,-57.4
-2.45,10.38,26.26,18.93,28.7,-1.221,-14.65,-39.69,2.44,-39.08,-43.97,12.21,-54.95,-52.51,-22.59,-31.75,-49.46,-28.09,-45.18,-6.1,-58.009,-56.79,-54.35,-51.3,39.08,3.67,-31.76,-24.43,-26.26,-21.99,-6.72,-59.84,-39.08,-15.26,-42.14,-48.85,-54.35,-44.57,-42.75,-41.52,-40.3,-47.63,-37.86,-58.62,-68.39,-28.09,-54.35,-13.43,-65.95,-69.01,-47.02,-55.57,-58.009,-56.79
-2.45,9.77,26.26,18.32,28.7,-1.829,-14.65,-40.91,2.44,-39.7,-43.97,12.21,-56.18,-52.51,-23.2,-32.36,-49.46,-28.09,-45.79,-6.1,-58.009,-56.79,-53.74,-51.3,39.69,3.67,-31.76,-24.43,-25.65,-21.99,-6.72,-60.45,-38.47,-14.65,-42.14,-49.46,-54.35,-45.18,-42.14,-41.52,-40.91,-48.24,-37.25,-58.01,-69,-28.09,-54.96,-14.04,-65.95,-68.4,-47.02,-55.57,-58.009,-56.79
-2.45,9.77,25.04,17.71,28.7,-1.829,-14.65,-40.3,1.83,-39.7,-43.97,12.21,-56.18,-53.12,-23.2,-32.97,-50.07,-28.7,-45.79,-6.71,-58.009,-57.4,-53.74,-51.3,39.08,4.28,-31.76,-24.43,-26.26,-21.38,-7.94,-61.68,-39.08,-14.65,-42.14,-49.46,-54.96,-45.18,-43.36,-40.91,-40.91,-48.24,-36.64,-58.62,-69,-28.7,-54.96,-14.04,-65.34,-69.01,-47.02,-56.18,-58.009,-57.4
-2.45,9.77,24.43,17.71,28.7,-1.221,-14.65,-40.3,1.83,-39.08,-44.58,12.21,-56.18,-52.51,-23.2,-32.97,-50.07,-29.31,-46.4,-6.71,-58.009,-56.79,-54.35,-51.3,38.47,3.06,-31.15,-25.04,-26.26,-21.99,-7.94,-61.68,-39.69,-15.26,-42.75,-49.46,-54.96,-45.18,-42.75,-41.52,-40.91,-47.63,-37.25,-58.01,-69,-28.09,-54.96,-13.43,-65.95,-69.01,-47.02,-55.57,-58.009,-56.79
-3.06,9.77,24.43,17.1,29.31,-1.829,-14.65,-40.91,2.44,-39.08,-43.97,12.21,-56.79,-52.51,-23.2,-33.58,-50.07,-29.92,-45.79,-6.1,-58.009,-57.4,-53.74,-50.69,38.47,3.67,-31.76,-24.43,-26.87,-22.6,-7.94,-62.29,-39.69,-15.26,-42.14,-50.07,-54.35,-45.79,-43.36,-41.52,-40.91,-48.24,-37.25,-58.01,-69,-28.7,-55.57,-14.04,-65.95,-68.4,-47.63,-56.18,-58.009,-57.4
-3.67,9.16,23.21,16.49,28.09,-1.829,-14.65,-41.52,1.83,-39.7,-43.97,11.6,-57.4,-52.51,-23.81,-34.19,-50.07,-29.92,-46.4,-6.1,-58.009,-57.4,-53.74,-50.69,37.86,3.06,-31.15,-25.04,-26.26,-21.99,-8.55,-62.29,-39.08,-15.26,-42.14,-49.46,-55.57,-45.79,-42.75,-42.13,-40.91,-48.24,-37.25,-58.62,-69,-28.7,-55.57,-14.04,-65.95,-69.01,-47.02,-55.57,-58.009,-57.4
-3.67,9.77,22.6,16.49,28.7,-1.829,-14.65,-40.91,1.83,-40.31,-45.8,11.6,-58.01,-53.12,-23.81,-34.19,-50.07,-29.92,-46.4,-6.71,-58.009,-57.4,-53.74,-51.3,38.47,3.67,-31.15,-25.65,-27.48,-22.6,-8.55,-63.51,-39.08,-14.65,-42.14,-49.46,-55.57,-45.79,-43.36,-42.13,-40.91,-48.24,-37.25,-58.62,-69.61,-29.31,-54.96,-14.04,-65.95,-68.4,-47.02,-55.57,-58.009,-57.4
-3.67,9.16,21.99,15.27,28.7,-1.829,-14.65,-41.52,1.83,-40.31,-45.19,11.6,-58.62,-53.12,-23.81,-34.8,-50.07,-29.92,-46.4,-6.71,-58.009,-57.4,-54.35,-51.3,37.86,3.06,-31.15,-26.26,-27.48,-22.6,-8.55,-63.51,-39.08,-15.26,-42.75,-50.07,-55.57,-45.79,-43.36,-42.13,-41.52,-47.63,-37.25,-58.62,-69.61,-28.7,-54.96,-14.65,-65.95,-68.4,-47.02,-55.57,-58.009,-57.4
-3.67,9.16,20.77,15.88,28.7,-2.439,-14.65,-41.52,1.22,-39.7,-45.19,11.6,-59.23,-53.12,-25.04,-34.8,-50.07,-29.92,-47.02,-6.71,-58.619,-57.4,-53.74,-51.91,37.86,3.06,-31.15,-25.65,-27.48,-23.21,-9.16,-64.12,-39.69,-15.87,-42.14,-50.07,-55.57,-45.79,-43.36,-42.74,-40.91,-47.63,-37.25,-58.62,-69,-29.31,-55.57,-14.04,-65.95,-68.4,-46.41,-55.57,-58.619,-57.4
-4.28,8.55,20.77,15.27,28.7,-1.829,-15.26,-42.13,1.22,-40.31,-45.8,10.99,-59.23,-53.74,-24.42,-34.8,-50.68,-31.14,-47.63,-6.71,-58.009,-57.4,-53.74,-51.3,37.86,2.45,-31.76,-25.65,-28.09,-23.82,-9.16,-64.73,-39.69,-15.87,-42.14,-50.07,-56.18,-45.79,-43.97,-42.13,-41.52,-48.24,-37.25,-58.62,-69.61,-28.7,-54.96,-14.65,-65.95,-68.4,-47.02,-55.57,-58.009,-57.4
-4.89,8.55,20.16,15.27,28.7,-1.829,-14.65,-41.52,1.22,-39.7,-45.8,10.99,-60.45,-53.74,-25.04,-35.41,-50.68,-30.53,-47.63,-6.71,-58.009,-56.79,-53.74,-51.3,37.86,2.45,-32.37,-26.26,-28.09,-23.82,-9.77,-65.34,-39.69,-15.87,-42.14,-50.07,-56.18,-45.79,-43.36,-42.74,-41.52,-48.24,-37.25,-59.23,-69.61,-28.7,-54.96,-15.27,-65.95,-68.4,-46.41,-55.57,-58.009,-56.79
-4.28,8.55,18.93,14.66,28.7,-2.439,-15.26,-42.13,0.61,-40.31,-45.19,10.99,-60.45,-53.74,-24.42,-35.41,-50.68,-31.75,-47.63,-7.32,-58.009,-57.4,-53.74,-51.3,37.25,3.06,-31.15,-26.26,-28.7,-24.43,-9.77,-65.95,-40.3,-15.87,-42.14,-50.07,-55.57,-46.4,-43.97,-42.74,-41.52,-48.24,-37.25,-58.62,-69.61,-29.31,-55.57,-14.65,-65.95,-68.4,-46.41,-55.57,-58.009,-57.4
-4.28,8.55,18.32,14.05,28.7,-2.439,-15.26,-42.13,1.22,-40.31,-45.8,10.99,-61.06,-53.12,-25.65,-36.03,-50.68,-31.75,-48.24,-7.32,-57.399,-57.4,-54.35,-51.3,37.25,1.84,-31.76,-26.26,-29.31,-24.43,-9.77,-65.95,-40.3,-16.48,-42.14,-50.07,-56.79,-47.02,-43.97,-43.35,-42.13,-48.24,-37.25,-58.62,-69.61,-29.31,-55.57,-15.27,-66.56,-68.4,-46.41,-55.57,-57.399,-57.4
-4.28,8.55,18.32,13.44,29.31,-1.829,-15.87,-42.74,0,-40.31,-45.8,10.99,-61.06,-53.74,-25.65,-36.64,-51.29,-31.75,-47.63,-7.32,-57.399,-56.79,-53.74,-51.3,36.63,1.84,-31.76,-26.87,-29.31,-23.82,-10.38,-65.95,-40.3,-15.87,-41.53,-50.07,-56.18,-46.4,-43.97,-42.74,-41.52,-48.24,-36.64,-58.62,-69.61,-29.31,-55.57,-14.65,-65.95,-67.79,-45.8,-55.57,-57.399,-56.79
-4.89,8.55,18.32,14.05,28.7,-1.829,-15.26,-42.13,0,-40.31,-45.8,10.99,-61.67,-53.74,-25.65,-37.25,-50.68,-32.36,-48.24,-7.32,-58.009,-57.4,-53.74,-51.3,37.25,1.84,-32.37,-26.26,-28.7,-24.43,-11,-66.56,-39.69,-15.87,-42.14,-50.68,-56.79,-47.02,-43.97,-43.35,-42.13,-48.24,-37.25,-58.62,-70.22,-29.31,-55.57,-15.27,-66.56,-67.79,-46.41,-55.57,-58.009,-57.4
-4.89,7.94,17.1,12.83,28.7,-2.439,-15.87,-42.74,0,-40.92,-46.41,9.77,-62.89,-54.35,-25.65,-37.25,-51.29,-32.36,-48.85,-7.32,-57.399,-57.4,-53.74,-51.91,36.63,2.45,-31.76,-26.87,-29.31,-25.04,-11.61,-66.56,-40.3,-15.87,-42.14,-50.07,-56.79,-47.02,-44.58,-43.35,-42.13,-48.85,-37.86,-58.01,-70.22,-28.7,-55.57,-14.65,-66.56,-67.79,-45.8,-55.57,-57.399,-57.4
-4.89,7.94,16.49,12.83,28.7,-2.439,-15.26,-42.74,0,-40.31,-45.19,10.38,-62.89,-54.35,-25.65,-37.25,-51.29,-32.97,-48.85,-7.32,-57.399,-56.79,-53.74,-51.3,36.63,1.84,-32.37,-26.87,-29.31,-25.04,-11.61,-67.78,-40.91,-16.48,-42.14,-50.68,-56.79,-47.02,-44.58,-43.35,-42.13,-48.85,-37.25,-58.01,-70.22,-29.31,-56.18,-15.27,-66.56,-67.79,-45.8,-55.57,-57.399,-56.79
-4.89,7.94,15.88,12.21,28.7,-3.049,-15.87,-43.35,0.61,-40.92,-45.8,10.38,-62.89,-54.35,-26.26,-37.86,-51.29,-32.97,-48.85,-7.32,-58.009,-57.4,-53.74,-51.91,36.02,1.84,-32.37,-27.48,-29.92,-25.04,-12.22,-68.39,-40.91,-16.48,-42.14,-50.68,-56.79,-47.02,-44.58,-43.97,-42.13,-48.24,-37.25,-58.01,-70.22,-29.31,-55.57,-15.27,-66.56,-67.79,-45.8,-55.57,-58.009,-57.4
-4.89,7.33,15.27,12.21,28.7,-2.439,-15.26,-43.35,0,-40.92,-45.8,10.38,-63.5,-54.35,-26.26,-37.86,-51.29,-33.58,-48.85,-7.32,-58.009,-56.79,-53.74,-51.3,36.02,1.23,-31.76,-27.48,-29.92,-25.04,-12.22,-68.39,-40.91,-16.48,-42.14,-50.68,-56.79,-47.02,-44.58,-43.97,-42.74,-48.85,-37.25,-58.62,-70.22,-29.92,-56.18,-15.27,-66.56,-67.79,-46.41,-54.96,-58.009,-56.79
-4.89,7.94,15.27,11.6,28.09,-2.439,-15.87,-43.35,0,-40.92,-46.41,9.77,-64.11,-54.35,-26.26,-38.47,-51.29,-33.58,-48.85,-7.32,-58.009,-56.79,-53.74,-51.3,36.02,1.84,-31.76,-27.48,-29.31,-25.04,-12.22,-69,-40.91,-16.48,-42.14,-50.68,-57.4,-47.63,-44.58,-43.97,-42.74,-48.85,-37.25,-58.01,-70.22,-29.31,-56.18,-15.27,-66.56,-67.79,-46.41,-54.96,-58.009,-56.79
-4.28,7.33,14.66,11.6,28.7,-2.439,-15.87,-43.96,-0.61,-41.53,-47.02,9.16,-65.33,-54.35,-26.87,-39.08,-51.29,-34.19,-48.85,-7.32,-57.399,-57.4,-53.74,-51.3,36.02,1.84,-32.37,-27.48,-29.92,-25.65,-12.22,-69,-40.91,-15.87,-42.14,-51.29,-57.4,-47.63,-44.58,-43.35,-42.74,-48.24,-37.25,-59.23,-70.22,-29.92,-56.18,-15.27,-66.56,-67.79,-47.02,-55.57,-57.399,-57.4
-4.89,7.33,14.05,10.99,28.7,-2.439,-15.87,-43.96,-0.61,-40.92,-47.02,9.16,-65.33,-54.35,-26.87,-39.08,-51.29,-34.81,-48.85,-7.93,-58.619,-57.4,-53.74,-51.3,35.41,1.84,-31.76,-28.09,-29.92,-25.04,-12.83,-69.61,-40.91,-16.48,-41.53,-50.68,-58.01,-47.02,-45.19,-43.97,-42.74,-48.24,-37.25,-58.62,-70.83,-29.31,-56.18,-15.88,-66.56,-68.4,-45.8,-55.57,-58.619,-57.4
-4.89,7.33,13.44,10.38,28.7,-2.439,-15.87,-43.96,-0.61,-40.92,-47.63,9.16,-65.95,-54.35,-27.48,-39.69,-52.52,-34.19,-50.07,-7.93,-57.399,-57.4,-53.13,-51.3,35.41,1.23,-32.37,-28.7,-30.53,-25.65,-13.44,-70.22,-40.91,-16.48,-42.14,-51.29,-57.4,-47.02,-45.8,-43.35,-43.35,-48.24,-37.86,-58.62,-70.22,-29.92,-56.18,-15.27,-66.56,-67.79,-45.8,-55.57,-57.399,-57.4
-4.28,7.33,12.83,10.38,28.7,-2.439,-15.87,-43.96,-0.61,-40.92,-46.41,9.16,-65.95,-54.35,-26.87,-39.69,-51.91,-34.81,-50.07,-7.93,-58.009,-57.4,-53.13,-51.3,34.8,1.23,-31.76,-28.09,-30.53,-25.65,-12.83,-70.22,-41.52,-16.48,-42.14,-51.29,-56.79,-47.63,-45.8,-43.97,-43.35,-48.85,-37.25,-58.62,-70.83,-29.31,-56.18,-15.88,-66.56,-67.79,-45.8,-54.96,-58.009,-57.4
-4.28,7.33,12.83,9.77,29.31,-3.049,-16.48,-44.57,-1.22,-40.92,-46.41,9.16,-67.17,-54.35,-26.87,-39.69,-51.91,-34.81,-50.07,-7.93,-58.009,-56.79,-53.13,-50.69,34.8,0.61,-31.76,-29.31,-31.14,-25.65,-14.05,-69.61,-41.52,-16.48,-42.14,-51.29,-57.4,-47.63,-45.19,-43.97,-42.74,-48.85,-37.25,-58.62,-70.83,-29.92,-56.18,-15.27,-67.17,-67.79,-45.8,-55.57,-58.009,-56.79
